state_0,state_1,state_2,state_3,state_4,state_5,action_0
0.9994160532951355,-0.034169577062129974,0.9966259598731995,0.08207769691944122,-0.005118056200444698,-0.01683679223060608,0.0
0.9998676180839539,-0.016270868480205536,0.9994544386863708,0.033027708530426025,0.17880521714687347,-0.4629281461238861,0.0
0.9994471669197083,0.03324699029326439,0.9955540895462036,-0.09419164061546326,0.30203959345817566,-0.7803412675857544,0.0
0.9952594041824341,0.09725575149059296,0.965340256690979,-0.2609945237636566,0.3208281397819519,-0.8770878911018372,0.0
0.9881612062454224,0.15341901779174805,0.9093917608261108,-0.41594067215919495,0.22946642339229584,-0.7371717691421509,0.0
0.9831203818321228,0.18295973539352417,0.8540760278701782,-0.5201482176780701,0.06222401186823845,-0.42262551188468933,0.0
0.9843098521232605,0.1764487773180008,0.8294425010681152,-0.5585921406745911,-0.12729370594024658,-0.029535135254263878,2.0
0.9939096570014954,0.1101977676153183,0.8798716068267822,-0.4752115309238434,-0.5283974409103394,0.9848456382751465,2.0
0.9996876120567322,-0.024992799386382103,0.9772055745124817,-0.21229521930217743,-0.7932769060134888,1.7669622898101807,2.0
0.9821153283119202,-0.18828023970127106,0.9843851923942566,0.17602796852588654,-0.8017011284828186,2.0412933826446533,2.0
0.9475024938583374,-0.3197484612464905,0.8467665910720825,0.5319646000862122,-0.518998384475708,1.714483380317688,2.0
0.9265631437301636,-0.37613922357559204,0.6691114902496338,0.7431620359420776,-0.06932101398706436,1.017462134361267,2.0
0.9385229349136353,-0.34521690011024475,0.5734567046165466,0.8192358613014221,0.391823410987854,0.20076708495616913,0.0
0.9771945476531982,-0.21234607696533203,0.6515177488327026,0.7586333751678467,0.9658056497573853,-1.1698229312896729,0.0
0.9997988939285278,0.020054025575518608,0.8745055198669434,0.4850155711174011,1.3304872512817383,-2.31487774848938,0.0
0.9570086002349854,0.29005956649780273,0.9997474551200867,-0.02247374877333641,1.33830726146698,-2.830693483352661,0.0
0.8664293885231018,0.4992996156215668,0.8466447591781616,-0.5321584939956665,0.8805260062217712,-2.425625801086426,0.0
0.8092715740203857,0.587434709072113,0.5760094523429871,-0.8174430727958679,0.14874936640262604,-1.4854902029037476,0.0
0.8360394239425659,0.5486693978309631,0.4122840166091919,-0.9110553860664368,-0.6074596643447876,-0.39457446336746216,2.0
0.9304541349411011,0.36640840768814087,0.48967161774635315,-0.8719069361686707,-1.4080026149749756,1.248307466506958,2.0
0.9993009567260742,0.037383783608675,0.7909283638000488,-0.6119087338447571,-1.910504937171936,2.6929514408111572,2.0
0.936637282371521,-0.35030069947242737,0.9994990825653076,-0.031648363918066025,-1.9444313049316406,3.388803720474243,2.0
0.7671924233436584,-0.6414170265197754,0.8196660876274109,0.5728416442871094,-1.3525725603103638,2.86209774017334,2.0
0.6405501365661621,-0.7679163813591003,0.4760669469833374,0.8794090151786804,-0.4116332232952118,1.7445037364959717,2.0
0.6545491218566895,-0.7560194730758667,0.26674529910087585,0.9637670516967773,0.5890136361122131,0.5055416822433472,0.0
0.8083387613296509,-0.5887176394462585,0.34483784437179565,0.9386622905731201,1.649781584739685,-1.3333477973937988,0.0
0.9764836430549622,-0.2155914157629013,0.7188929319381714,0.6951208710670471,2.409409523010254,-3.124926805496216,0.0
0.9558086395263672,0.2939895689487457,0.9997846484184265,0.020752841606736183,2.620605230331421,-4.107848644256592,0.0
0.7174403667449951,0.6966199278831482,0.731087327003479,-0.682283878326416,1.9873822927474976,-3.390702962875366,0.0
0.48342159390449524,0.8753876686096191,0.27004358172416687,-0.9628481268882751,0.9372513890266418,-2.059967517852783,0.0
0.4175763726234436,0.9086418151855469,-0.007496389094740152,-0.9999719262123108,-0.20211830735206604,-0.7524244785308838,2.0
0.5639306902885437,0.825822114944458,0.025623954832553864,-0.9996716380119324,-1.458571434020996,1.1061608791351318,2.0
0.8420203924179077,0.539445698261261,0.4340248107910156,-0.9009009003639221,-2.518529176712036,3.1541919708251953,2.0
0.9999297857284546,-0.011847641319036484,0.956940233707428,-0.29028499126434326,-3.189370632171631,4.9345703125,2.0
0.8067216277122498,-0.5909316539764404,0.7687302827835083,0.6395730972290039,-2.8323256969451904,4.561419486999512,2.0
0.4548702836036682,-0.8905577063560486,0.12282434105873108,0.9924284219741821,-1.785117268562317,2.9539411067962646,2.0
0.23052027821540833,-0.9730675220489502,-0.31513771414756775,0.9490459561347961,-0.6006489396095276,1.5210570096969604,2.0
0.2314080446958542,-0.9728567600250244,-0.4729534685611725,0.8810874223709106,0.6065777540206909,0.19671493768692017,0.0
0.46581336855888367,-0.8848829865455627,-0.3400125503540039,0.9404208660125732,1.8780814409255981,-1.692854881286621,0.0
0.8249734044075012,-0.5651715397834778,0.205365851521492,0.9786852598190308,2.9374852180480957,-3.9046661853790283,0.0
0.9976194500923157,0.06895940750837326,0.9391475319862366,0.3435141146183014,3.651762008666992,-6.036898136138916,0.0
0.7186903953552246,0.6953302025794983,0.6655105352401733,-0.7463884353637695,3.12554669380188,-5.401161193847656,0.0
0.29194971919059753,0.9564336538314819,-0.16113515198230743,-0.9869323372840881,1.9054368734359741,-3.5372722148895264,0.0
0.04235123470425606,0.999102771282196,-0.6575520634651184,-0.7534090876579285,0.6315444111824036,-2.0716640949249268,0.0
0.042690351605415344,0.9990883469581604,-0.8408070802688599,-0.541334867477417,-0.6288673877716064,-0.7383973598480225,2.0
0.2972441017627716,0.9548014998435974,-0.8229755759239197,-0.5680767297744751,-1.939895510673523,1.084150791168213,2.0
0.7188591361045837,0.6951557993888855,-0.523399293422699,-0.8520875573158264,-2.999025821685791,3.1234703063964844,2.0
0.9950495958328247,0.09937978535890579,0.3011072278022766,-0.9535902738571167,-3.6368825435638428,5.484317302703857,2.0
0.7908944487571716,-0.6119526028633118,0.9994806051254272,0.03222649171948433,-3.7539923191070557,7.028066635131836,2.0
0.27456459403038025,-0.9615686535835266,0.2748493552207947,0.9614872932434082,-2.444756507873535,5.301801681518555,2.0
-0.05752473324537277,-0.9983440637588501,-0.5670359134674072,0.823693037033081,-0.9229874610900879,3.606494426727295,2.0
-0.09852293878793716,-0.9951347708702087,-0.9262827038764954,0.3768293857574463,0.48486173152923584,2.2215588092803955,2.0
0.12535519897937775,-0.9921119213104248,-0.996785044670105,0.08012261986732483,1.7372738122940063,0.8422637581825256,0.0
0.5640901327133179,-0.8257132172584534,-0.9966760277748108,0.08146698772907257,2.960885524749756,-0.8213480114936829,0.0
0.9577063918113708,-0.2877471446990967,-0.9244590997695923,0.38128119707107544,3.707113027572632,-2.2273828983306885,0.0
0.9030442833900452,0.4295474588871002,-0.5808727741241455,0.8139943480491638,3.493612051010132,-3.2989542484283447,0.0
0.4881761968135834,0.8727450966835022,0.10011620074510574,0.994975745677948,2.6247904300689697,-3.790651559829712,0.0
0.08217030763626099,0.9966183304786682,0.7542355060577393,0.656603991985321,1.6491215229034424,-3.667548656463623,0.0
-0.14600425958633423,0.9892839789390564,0.9996300339698792,0.027199579402804375,0.6228126287460327,-3.184676170349121,0.0
-0.1550801545381546,0.9879018664360046,0.8560588359832764,-0.5168783664703369,-0.5726634860038757,-2.463606834411621,0.0
0.10265597701072693,0.9947169423103333,0.604546308517456,-0.7965700030326843,-2.0561277866363525,-1.1932549476623535,2.0
0.637235701084137,0.7706689834594727,0.617752194404602,-0.7863728404045105,-3.766578197479248,1.4597402811050415,2.0
0.9999557137489319,0.009412460029125214,0.9430167078971863,-0.33274540305137634,-4.750690937042236,3.9535679817199707,2.0
0.6059234142303467,-0.7955229878425598,0.8891746997833252,0.45756781101226807,-4.3114848136901855,3.6943376064300537,2.0
-0.08905581384897232,-0.9960266351699829,0.5124812722206116,0.8586984276771545,-3.0516552925109863,1.8911899328231812,2.0
-0.5456631183624268,-0.8380046486854553,0.2826097309589386,0.9592349529266357,-1.8723154067993164,0.7779572606086731,2.0
-0.7568565011024475,-0.6535810828208923,0.17268919944763184,0.9849763512611389,-0.9886885285377502,0.4557034373283386,0.0
-0.8236327171325684,-0.567123532295227,0.12763173878192902,0.9918216466903687,-0.1258549690246582,0.04255073517560959,0.0
-0.7899572849273682,-0.6131618618965149,0.15221473574638367,0.9883474707603455,0.707076907157898,-0.3120838403701782,0.0
-0.6243999004364014,-0.7811048626899719,0.2709140181541443,0.9626035690307617,1.6969432830810547,-0.9938706159591675,0.0
-0.2104508876800537,-0.9776044487953186,0.5657057762145996,0.8246071338653564,2.9795916080474854,-2.4354145526885986,0.0
0.5083869099617004,-0.8611287474632263,0.9652866125106812,0.2611929476261139,4.454494953155518,-4.600375652313232,0.0
0.9982542395591736,-0.05906280130147934,0.7517765164375305,-0.6594179272651672,5.089001178741455,-4.632170677185059,0.0
0.6194327473640442,0.7850496768951416,0.1849289834499359,-0.9827519059181213,4.340156078338623,-1.8351314067840576,0.0
-0.047125194221735,0.9988889694213867,0.10200337320566177,-0.9947840571403503,2.7298059463500977,0.8492862582206726,1.0
-0.39546364545822144,0.9184816479682922,0.4613686203956604,-0.8872085213661194,0.8941046595573425,2.763456106185913,2.0
-0.40323323011398315,0.9150972366333008,0.9295867681503296,-0.36860331892967224,-0.7548545598983765,4.319547176361084,2.0
-0.12972338497638702,0.9915502071380615,0.8175702691078186,0.5758288502693176,-2.0190975666046143,5.481192111968994,2.0
0.36018869280815125,0.9328794479370117,-0.18827535212039948,0.9821162819862366,-2.9555089473724365,5.896059513092041,2.0
0.8715846538543701,0.4902450144290924,-0.9845428466796875,0.17514392733573914,-3.901198148727417,6.226041316986084,2.0
0.9552124738693237,-0.2959207594394684,-0.38566702604293823,-0.9226380586624146,-4.11814546585083,7.520242691040039,2.0
0.4174861013889313,-0.9086833000183105,0.9733530282974243,-0.22931183874607086,-4.1842451095581055,9.577483177185059,2.0
-0.23749031126499176,-0.971389889717102,0.05723527446389198,0.9983606934547424,-2.2335968017578125,7.397058963775635,2.0
-0.4470925033092499,-0.894487738609314,-0.940542995929718,0.33967462182044983,-0.14350445568561554,5.5998430252075195,2.0
-0.3771376609802246,-0.9261572360992432,-0.7923160791397095,-0.6101108193397522,0.6943131685256958,4.52863883972168,2.0
0.9996914267539978,0.02483973652124405,0.9977176785469055,-0.06752384454011917,-0.0027803422417491674,-0.02902056649327278,0.0
0.9994468688964844,0.03325554355978966,0.995181679725647,-0.09804802387952805,0.08414137363433838,-0.27037084102630615,0.0
0.9984093308448792,0.056381117552518845,0.985438883304596,-0.17002998292446136,0.14021462202072144,-0.4397522807121277,0.0
0.996314525604248,0.08577530831098557,0.9647904634475708,-0.2630196511745453,0.14551545679569244,-0.49227237701416016,0.0
0.9938458204269409,0.11077222228050232,0.936173677444458,-0.3515377640724182,0.09804344922304153,-0.41941359639167786,0.0
0.9924970865249634,0.12226845324039459,0.9101033806800842,-0.4143812358379364,0.01387468446046114,-0.24905996024608612,0.0
0.9932953119277954,0.11560460180044174,0.8979966640472412,-0.4400022625923157,-0.080046147108078,-0.03140569478273392,2.0
0.9977975487709045,0.06633248925209045,0.9308122992515564,-0.3654975891113281,-0.40362605452537537,0.8278331160545349,2.0
0.9992756247520447,-0.03805549815297127,0.9904491901397705,-0.1378784030675888,-0.6139485239982605,1.477551817893982,2.0
0.986392617225647,-0.16440685093402863,0.9823572039604187,0.18701425194740295,-0.6184937357902527,1.7060798406600952,2.0
0.9638328552246094,-0.26650747656822205,0.8723897337913513,0.4888109266757965,-0.396250456571579,1.4507468938827515,2.0
0.950975775718689,-0.3092653453350067,0.7339069247245789,0.6792500019073486,-0.0390719436109066,0.8754916191101074,2.0
0.9597604870796204,-0.28081998229026794,0.6575674414634705,0.753395676612854,0.3294396698474884,0.18400412797927856,0.0
0.9863044619560242,-0.1649348884820938,0.723768949508667,0.6900423765182495,0.8362137675285339,-1.0802562236785889,0.0
0.9993020296096802,0.037356458604335785,0.9064922332763672,0.42222243547439575,1.1539114713668823,-2.1134610176086426,0.0
0.9626537561416626,0.27073559165000916,0.9990120530128479,-0.0444401390850544,1.1491700410842896,-2.5629615783691406,0.0
0.8921080827713013,0.4518220126628876,0.8613744378089905,-0.5079705715179443,0.7398790717124939,-2.2052106857299805,0.0
0.8506039977073669,0.5258068442344666,0.626859724521637,-0.7791321277618408,0.08950391411781311,-1.3528547286987305,0.0
0.8758982419967651,0.48249584436416626,0.4852200746536255,-0.8743920922279358,-0.5786072015762329,-0.34816956520080566,2.0
0.9519106149673462,0.3063759505748749,0.5599547624588013,-0.8285231590270996,-1.3037703037261963,1.2072200775146484,2.0
0.9999995827674866,0.0009105608914978802,0.8278663754463196,-0.5609253644943237,-1.7442445755004883,2.5335373878479004,2.0
0.9370428919792175,-0.3492142856121063,0.9999328255653381,-0.011590280570089817,-1.7423542737960815,3.1351797580718994,2.0
0.7920766472816467,-0.6104216575622559,0.8357136845588684,0.5491654276847839,-1.1777862310409546,2.6461405754089355,2.0
0.6920915842056274,-0.7218096852302551,0.5318241119384766,0.8468548059463501,-0.29434430599212646,1.5975985527038574,2.0
0.7170648574829102,-0.6970064043998718,0.3512672185897827,0.9362752437591553,0.6378647089004517,0.40847790241241455,0.0
0.857243537902832,-0.5149111747741699,0.4401280879974365,0.8979350328445435,1.624898910522461,-1.3764245510101318,0.0
0.9899283647537231,-0.14156900346279144,0.7852269411087036,0.619208037853241,2.297833204269409,-3.0352730751037598,0.0
0.942432165145874,0.3343973755836487,0.9991768598556519,-0.04056589677929878,2.409552574157715,-3.810328722000122,0.0
0.7196539044380188,0.6943329572677612,0.7333076596260071,-0.6798969507217407,1.7558470964431763,-3.077293872833252,0.0
0.5239253044128418,0.8517642021179199,0.32604435086250305,-0.9453544616699219,0.7343204021453857,-1.815679907798767,0.0
0.4920447766780853,0.8705698847770691,0.09652718156576157,-0.9953303337097168,-0.3642598092556,-0.535557210445404,2.0
0.6520708203315735,0.7581580877304077,0.17311716079711914,-0.9849012494087219,-1.5679733753204346,1.3304568529129028,2.0
0.9030801653862,0.4294719994068146,0.5967247486114502,-0.8024459481239319,-2.549729108810425,3.3257734775543213,2.0
0.9916757345199585,-0.12876032292842865,0.9950631856918335,-0.0992431715130806,-3.0492942333221436,4.743669509887695,2.0
0.7634984850883484,-0.6458096504211426,0.6904539465904236,0.7233763933181763,-2.5294878482818604,4.0323052406311035,2.0
0.4477168023586273,-0.8941754102706909,0.10817650705575943,0.9941316843032837,-1.4790400266647339,2.502859115600586,2.0
0.2804699242115021,-0.9598628282546997,-0.24936313927173615,0.968410074710846,-0.31156060099601746,1.1265817880630493,0.0
0.3478192090988159,-0.9375616312026978,-0.29514071345329285,0.9554538130760193,1.010216474533081,-0.6614619493484497,0.0
0.6293643116950989,-0.7771103978157043,0.02628626488149166,0.9996544718742371,2.217787027359009,-2.6494486331939697,0.0
0.9421319365501404,-0.33524227142333984,0.7048233151435852,0.709382951259613,3.215820550918579,-4.905520439147949,0.0
0.9399203658103943,0.34139373898506165,0.9458563327789307,-0.32458555698394775,3.470249891281128,-5.801830291748047,0.0
0.5741258263587952,0.8187670707702637,0.22832252085208893,-0.9735855460166931,2.5370426177978516,-4.130032062530518,0.0
0.21867208182811737,0.9757984280586243,-0.41086193919181824,-0.9116975665092468,1.359668493270874,-2.474764108657837,0.0
0.0709908977150917,0.9974769353866577,-0.7030915021896362,-0.71109938621521,0.13144716620445251,-1.1124799251556396,0.0
0.16618846356868744,0.9860939979553223,-0.7638242840766907,-0.6454242467880249,-1.0826338529586792,0.23125427961349487,2.0
0.48793095350265503,0.8728822469711304,-0.5935658812522888,-0.8047853708267212,-2.3101487159729004,2.1481337547302246,2.0
0.8774363398551941,0.47969305515289307,0.013390704989433289,-0.9999103546142578,-3.245225191116333,4.408929347991943,2.0
0.97629314661026,-0.21645253896713257,0.9091413021087646,-0.41648778319358826,-3.8442461490631104,6.692457675933838,2.0
